date,month,temp,prec,pet,qsim,snow,soil,s1,s2
1/1/1991,1,-1.5,0.4,0.151662,0.0,0.0,100.0,3.0,10.0
1/2/1991,1,-0.8,10.5,0.153916,0.28180000000000005,10.5,99.85464538672207,2.7600000000000002,9.950000000000001
1/3/1991,1,-2.8,0.9,0.147476,0.27395600000000003,11.4,99.71557499591036,2.5392,9.889000000000001
1/4/1991,1,-3.7,4.4,0.144578,0.26644552000000005,15.8,99.57942731055991,2.3360640000000004,9.818180000000002
1/5/1991,1,-6.1,0.6,0.13685,0.25924775840000003,16.400000000000002,99.4507329614481,2.1491788800000005,9.738619600000002
1/6/1991,1,-3.0,0.0,0.14683200000000002,0.252343460128,16.400000000000002,99.31282994867829,1.9772445696000005,9.651306152
1/7/1991,1,-0.7,4.4,0.154238,0.24571479526976003,20.800000000000004,99.16817216923145,1.8190650040320004,9.55714225744
1/8/1991,1,1.8,3.1,0.16228800000000002,0.3218902955256024,13.150000000000004,107.01468449967342,4.425041409191546,9.456952662492801
1/9/1991,1,0.6,1.7,0.158424,0.35094155303366614,10.600000000000005,109.80529061480912,5.3720079813205235,9.489065679702524
1/10/1991,1,1.8,3.6,0.16228800000000002,0.47372763376274596,2.9500000000000046,117.23449824545031,8.575651313107661,9.5678847651745
1/11/1991,1,1.2,2.4,0.160356,0.6733936363695721,0.0,120.39496295439862,9.733495933455371,9.805309635526394
1/12/1991,1,1.5,0.0,0.161322,0.7064416053257263,0.0,120.23364095439862,8.711641462106172,10.095878239488634
1/13/1991,1,1.1,0.0,0.160034,0.6333517702223631,0.0,120.07360695439863,7.822628072032369,10.32954274780417
1/14/1991,1,-0.5,0.0,0.154882,0.5693886622106574,0.0,119.91872495439863,7.0491864226681615,10.514083296449705
1/15/1991,1,-3.2,1.3,0.146188,0.5133733057981295,1.3,119.77253695439863,6.3762921877213,10.656260951654119
1/16/1991,1,-0.9,0.6,0.153594,0.46427984232573294,1.9,119.61894295439863,5.790874203317531,10.7619503420071
1/17/1991,1,3.2,5.0,0.166796,0.5035320779255722,0.0,123.60826528285025,8.025442228434631,10.836255045332836
1/18/1991,1,-1.5,20.7,0.151662,0.5949571947008336,20.7,123.45660328285025,7.225634738738129,11.02080205584791
1/19/1991,1,-2.8,8.4,0.147476,0.5369091586513287,29.1,123.30912728285026,6.529802222702172,11.161667751667856
1/20/1991,1,-5.1,1.5,0.14007,0.48602143930302744,30.6,123.16905728285026,5.92442793375089,11.264924507769607
1/21/1991,1,-2.9,2.4,0.147154,0.44137091404447787,33.0,123.02190328285026,5.3977523023632745,11.335847414301758
1/22/1991,1,-0.6,0.9,0.15456,0.4021543118325229,33.9,122.86734328285026,4.939544503056048,11.379018081133886
1/23/1991,1,0.1,0.9,0.156814,0.3845070964836716,33.475,123.47438058592273,5.102052414586299,11.39841494466401
1/24/1991,1,-0.8,1.2,0.153916,0.38058217408001827,34.675000000000004,123.32046458592274,4.68228560069008,11.425549266500044
1/25/1991,1,-1.0,1.9,0.153272,0.35785413380313713,36.575,123.16719258592273,4.3077027526348735,11.431152561204547
1/26/1991,1,-1.5,0.4,0.151662,0.34725088892496647,36.975,123.01553058592273,3.963086532424083,11.4179146476122
1/27/1991,1,-2.2,1.8,0.14940799999999999,0.3371354019205279,38.775,122.86612258592274,3.6460396098301566,11.38771068128116
1/28/1991,1,0.1,2.4,0.156814,0.3633673653864701,38.35,124.33792514618219,4.550739880784307,11.342258448147044
1/29/1991,1,2.1,0.0,0.163254,0.46906904027591234,29.425,129.21268400945556,8.0736678270482,11.34295027322332
1/30/1991,1,3.5,3.1,0.16776200000000002,0.8656720183508173,14.55,138.45107522511475,15.836437793872737,11.519774659111262
1/31/1991,1,4.6,3.7,0.171304,1.5175667475057582,0.0,146.2969442157951,24.254027889988933,12.081201055622673
2/1/1991,2,0.3,12.0,0.181148,2.1003512480404884,0.0,150.45682431472383,29.003476165361615,13.052278429009666
2/2/1991,2,0.6,4.1,0.182222,2.339648899322943,0.0,151.57956132255805,28.271565256030375,14.241406668697554
2/3/1991,2,-0.5,14.7,0.178284,2.222674251946414,14.7,151.40127732255806,24.839761772746428,15.370156798125121
2/4/1991,2,-0.8,6.3,0.17720999999999998,1.9802057059220022,21.0,151.22406732255806,21.854092742289396,16.30474175079994
