isodate,precip,tmax,tmin,wind,pet,q,er1,er2,ct_prev,dummy,qs
2006-01-03,0.00016522185529015194,12.77018871654748,-2.4787551392082356,1.4995639234568603,6.763956220383032,0.6898230904166099,0.0,2.8720996026333062e-6,3.2450562874448297,0.03780463281101793,0.0006882975194270347
2006-01-04,0.0010564019831554169,12.881759973071556,-2.3479203997416507,1.434617498984209,6.795297537187973,0.4588207412935131,0.0,1.6225388293420124e-5,2.8702366147812692,0.0334486191098336,0.0004505198902258382
2006-01-05,0.4222929049052112,13.907497912337035,-2.190334835452763,1.3040538975034872,7.165318040243233,4.350642449823183,0.0,0.006209567276784678,2.53828586702972,0.03448873769027633,0.0012387656247502094
2006-01-06,0.0027826068742722557,13.871546152752435,-1.5244494709315908,1.3848035880179264,7.100423392660643,1.1918651631007255,0.0,3.8671027579065004e-5,2.5984587779341193,0.03030270048552504,0.0008122664349566788
2006-01-07,0.05648815551016869,13.562770139190915,-0.2771103367311605,1.3629003658688414,6.863506663271396,1.0149065374861315,0.0,0.0006982208632223194,2.2862274885943186,0.027291050688585495,0.0006350617137441034
2006-01-08,0.009502614600801195,13.47177654341575,-0.4424154416290401,1.12638980997609,6.8454457650435465,0.5245361350306843,0.0,0.00010514024288925568,2.0686403602234935,0.02420895826891407,0.0004294044829435861
2006-01-09,0.02426092502868116,12.109233768151318,-1.7255357711559565,0.9686099929970632,6.454092803132243,0.4450335306967299,0.0,0.00023906981490440585,1.8358148280087865,0.021668622817499004,0.00031592404743772435
2006-01-10,0.003400494665075074,12.132276019166676,-1.7862574244451064,1.024720136453442,6.467799650717771,0.23981587328753382,0.0,3.0034807160786523e-5,1.655676883773007,0.01932712787622457,0.0002102249495404583
2006-01-11,0.3180703009005376,12.279334405155735,-1.4955469036288789,1.4089287221960924,6.4950738407585265,1.9505998374258677,0.0,0.0027721231491987797,1.4764677162770248,0.02090515257907342,0.0005589432630923038
2006-01-12,0.031297943960992995,12.508230139992492,-2.071260354611401,1.211034836936525,6.631462385285807,0.7004224745234908,0.0,0.00026879213898516746,1.5961210269175512,0.018958328868286283,0.0004047733679154149
2006-01-13,0.10083452797150573,12.161277374818196,-2.5470902061930656,1.5069273218429138,6.540956800402032,0.8157426510111444,0.0,0.0008025102210784812,1.4437775426048112,0.017993684559362233,0.00038568247465486086
2006-01-14,0.04871364627422016,10.466288992553519,-3.2043148873485516,1.287449292499904,5.97721272419523,0.5363379831873245,0.0,0.0003623855744661203,1.3727267445124292,0.016558817905785513,0.0003062397210897108
2006-01-15,0.03935658150110264,10.819664246746592,-3.666700073223023,1.322179555789046,6.136524728627232,0.4015278149316025,0.0,0.00027163426191698786,1.2769322014589353,0.015333872886784169,0.00024070799434071274
2006-01-16,0.03340396018911065,11.906621407540145,-2.375347151988375,1.5482716886527368,6.43113395488033,0.31313907178355355,0.0,0.00021252799340878287,1.1789404080028278,0.014122990849363058,0.00018905011767222346
2006-01-17,0.04106588832734248,11.938102652150464,-1.6747218674679958,1.5674059823965945,6.379564069335535,0.29374977212811837,0.0,0.00024037609648797087,1.0798043454809556,0.01305737913313077,0.00015966355296978242
2006-01-18,0.10871661461415948,12.2075421714999,-1.1786317344200576,1.832350284660859,6.4307962672423,0.5169400193070982,0.0,0.0006093018763083519,0.9993396800308191,0.012908105419905416,0.0001967086805651367
2006-01-19,0.07486611586458118,12.860743717997751,-1.8175847709535142,1.7961375830522937,6.734936642071154,0.43097598813399096,0.0,0.00040787634321630406,0.9869543239826251,0.012369489023975545,0.00019015330447432155
2006-01-20,0.08045767363421026,13.929331744500498,-1.9997545337849263,1.6810589617427425,7.148060821881723,0.4242861789617522,0.0,0.0004195128893545591,0.940298516740655,0.011891118327703199,0.00018765789879591165
2006-01-21,0.2454381364952525,13.420868503123787,-2.0470269085612087,1.3550471019782977,6.96013662997747,1.0178342876342386,0.0,0.0013307865634474558,0.8967825295138072,0.013306097209044299,0.00032478838593682255
2006-01-22,0.035631642686439785,13.018734824952151,-1.9017998274551389,1.2288156739673846,6.797128341541477,0.41749040628626466,0.0,0.00019422450853598394,1.0071017719136852,0.012147138106217653,0.00024099552485709792
2006-01-23,0.013868845379286536,13.08861898447361,-1.8152434523558632,1.267814495884538,6.8146431614627,0.21898727033779056,0.0,6.85190871561863e-5,0.9222997942287184,0.010905730646782108,0.00016730980313128777
2006-01-24,0.02232608894539442,12.513106738504089,-0.20620295828220728,1.3055278996784467,6.43282281844439,0.1791808258883947,0.0,9.955705038630289e-5,0.8277919952840771,0.00990329995293058,0.00012406984993642528
