prcp,pet,soilwater,ct_prev,raineff1,dummy,tmp_soilwater,raineff2,evap,new_soilwater,raineff,slowwater,fastwater1,fastwater2,fastwater3,fast_q0,slow_q0,new_slowwater,slow_q1,new_fastwater1,fast_q1,new_fastwater2,fast_q2,new_fastwater3,fast_q3,flow
0.00043269258155900943,5.238975621905999,0.46850425109995714,0.4690880595173914,0.0,0.0054695987868273,0.46893586562341844,1.078058097736534e-6,0.04164265619662944,0.427293209426789,1.078058097736534e-6,9.492604320217325e-5,6.596583655340743e-6,5.287309678711635e-6,2.467799681393586e-7,6.077768137609257e-7,4.702812839756082e-7,6.209852361323205e-5,3.3297800872916795e-5,2.7801627050263345e-7,6.926344198599034e-6,4.7132490312541886e-7,6.96112430718975e-7,3.63862176719431e-8,9.065061811863903e-7,3.4204307054103186e-5
0.00573881733794544,5.456195230127198,0.4311753066966489,0.43166965168397403,0.0,0.005095512436489867,0.43690088637530844,1.3237659285902925e-5,0.040406517624761336,0.3964943687505471,1.3237659285902925e-5,9.56588596357464e-5,1.750587663811087e-5,1.4352358579315074e-5,6.865706846877594e-7,7.462995175613492e-6,5.774664110289433e-6,6.602845658305327e-5,3.540506716298257e-5,9.635487632916236e-7,2.4005323050432743e-5,1.4802229340919687e-6,2.186181077689725e-6,1.1085949051014716e-7,2.761892271867337e-6,3.816695943484991e-5
0.07327944339020251,5.484930871384365,0.425923496354023,0.42640585333082764,0.0,0.005820995303238047,0.49902280119438025,0.00018013854984522126,0.04639488940041251,0.4526279117939677,0.00018013854984522126,-0.0003618806019376699,-6.387167447094711e-5,-4.714435579551489e-5,-2.0225683821751916e-6,0.00010155671024624039,7.858183959898087e-5,-0.00018441417924065665,-9.88845830980324e-5,1.4542655305685682e-6,3.6230770244724715e-5,-4.2115526640499305e-7,-6.220155444009389e-7,-1.0205449372657292e-7,-2.542529432849558e-6,0.0
0.004569174907362828,5.8125994492842965,0.4167449502093216,0.41720671024208106,0.0,0.004913403421283125,0.42130395092559897,1.0174191085454698e-5,0.04150921535010233,0.37979473557549664,1.0174191085454698e-5,-0.0003569550704028614,-9.544046538937024e-5,-6.63230114209327e-5,-2.5822299782546157e-6,5.735903708246795e-6,4.438287377207903e-6,-0.0002294718574608982,-0.0001230449255647553,-3.4616990352745545e-6,-8.624286264584888e-5,-5.887517080237103e-6,-8.695432383153244e-6,-4.352049905267294e-7,-1.084245737088113e-5,0.0
0.04656633534608714,6.0788082924505655,0.39989831688627997,0.4003234454273904,0.0,0.005205963297334723,0.44635994414555097,0.00010470808681611876,0.045991995957872275,0.4003679481876787,0.00010470808681611876,0.0010950560625075107,5.530534333097124e-5,5.8081466080770565e-5,3.559538414183813e-6,5.903127810432327e-5,4.567680871179549e-5,0.0007425634847188211,0.0003981693865004852,4.412250221188017e-6,0.00010992437121410649,6.483345261209308e-6,9.575427054763155e-6,5.068783174466636e-7,1.2628087151500304e-5,0.0004107974736519855
0.9419987953392812,5.564199304717476,0.7855830857491087,0.787228430009498,0.0,0.02014432608491633,1.72127236325888,0.0063095178295100585,0.16234199142291522,1.5589303718359648,0.0063095178295100585,0.003002934852921709,0.00023940813084289078,0.00020724666863339096,1.0770882594962628e-5,0.0035571168667428857,0.0027524009627671727,0.0037464531152301243,0.0020088827004587566,0.00014650789965683515,0.003650017097928941,0.00014885180875164045,0.00021984324129685958,8.899399040985421e-6,0.00022171472485083674,0.0022305974253095935
0.010742724325688336,5.883788742803395,1.1137123095536914,1.1170273431918687,0.0,0.013137757523045938,1.1243908868779058,6.414700147394647e-5,0.11213804585038403,1.0122528410275218,6.414700147394647e-5,0.0031034941955726337,0.00021369452135719516,0.00021362543634030417,1.2302022777643036e-5,3.61641550209668e-5,2.798284645297967e-5,0.002038444374937699,0.001093032667087914,9.642046321433273e-6,0.00024021663005672868,1.7513765342261503e-5,2.586655125286101e-5,1.4729252718371515e-6,3.6695648758666885e-5,0.0011297283158465809
0.0,5.879293389672065,1.0125051344747187,1.015242961921398,0.0,0.011826892949962642,1.0125051344747198,0.0,0.10090227608476687,0.9116028583899529,0.0,0.0024114817336440874,0.00025258320776938147,0.0002975968470136295,1.8606012348529698e-5,0.0,0.0,0.0015697612689608196,0.0008417204646832678,9.747185987820434e-6,0.00024283602178156103,2.085530440680641e-5,3.080176020349818e-5,1.9066459427827566e-6,4.7501126609245126e-5,0.0008892215912925129
0.0,6.258650305914114,0.9135361349183095,0.9157632387975433,0.0,0.01066802154655877,0.9135361349183053,4.218847493575595e-15,0.09691366391125353,0.8166224710070518,4.218847493575595e-15,0.0016113230594638301,0.00010234982710337166,0.00012528388100285128,8.06643577869562e-6,2.378459651453113e-15,1.840387842122482e-15,0.0010488955795283565,0.0005624274799373138,3.9496798280108985e-6,9.840014727773922e-5,8.63196665134799e-6,1.2748783795869243e-5,8.032593233824583e-7,2.0011960251182404e-5,0.0005824394401884962
0.00390548024337783,6.248457646616963,0.8250924803164864,0.826908022405325,0.0,0.009678414651221639,0.8289807552450288,1.720531483540011e-5,0.08780027468887804,0.7411804805561507,1.720531483540011e-5,0.0009926572137551601,-0.00015028402855144364,-0.00018708460875621207,-1.17463384348805e-5,9.69984034475352e-6,7.50547449064659e-6,0.0006510589024016726,0.0003491037858441341,-5.4251438228961734e-6,-0.00013515904438379393,-1.2435382574672836e-5,-1.8366151106325972e-5,-1.1620409713951582e-6,-2.8950448569811313e-5,0.0003201533372743228
0.0,6.332967827368749,0.7427928116800513,0.7442633243915882,0.0,0.008670163689195931,0.7427928116800483,2.9976021664879227e-15,0.07973583923771543,0.6630569724423329,2.9976021664879227e-15,0.0006833280138107304,-2.8306878700669938e-5,-5.5395260470693836e-5,-4.736986247887788e-6,1.6899581734008962e-15,1.3076439930870265e-15,0.0004448144205749876,0.00023851359323705048,-1.0923624489936377e-6,-2.721451624998634e-5,-3.187911283651049e-6,-4.708311947582936e-6,-3.644940573632154e-7,-9.08080413810751e-6,0.00022943278909894296
0.02942885310259766,6.440789295205525,0.6785694122495951,0.6797960413692261,0.0,0.008261989709824967,0.7078896797071748,0.00010858564501803336,0.07728287471589235,0.6306068049912824,0.00010858564501803336,0.0005039905975216914,0.0002271274959641289,0.0002171163302253909,9.652429419247043e-6,6.121732909181667e-5,4.73683159262167e-5,0.0003589087387856561,0.00019245017466225194,1.1127226798908945e-5,0.00027721759825703664,1.9076346300136887e-5,2.81743691117709e-5,1.4597361553119831e-6,3.6367062375705965e-5,0.0002288172370379579
0.0053759733560928905,6.564920181000418,0.6215778316271379,0.6226066310146712,0.0,0.007315572050138266,0.6269359497319337,1.785525129704979e-5,0.0697639752966997,0.5571719744352339,1.785525129704979e-5,0.00036197689651767354,8.246165192302757e-5,8.126393636519993e-5,3.7840897782751263e-6,1.006625502373776e-5,7.78899627331203e-6,0.0002407002172099704,0.00012906567558101513,3.5706519290756756e-6,8.895725501768967e-5,6.568835775465712e-6,9.701690295444511e-6,5.20416253044841e-7,1.2965363820674796e-5,0.00014203103940168993
0.00019961359223597544,6.5141196090718,0.5577422107796138,0.5585701521288687,0.0,0.0065092893531143265,0.5579412321597694,5.922120803747433e-7,0.061605967365913804,0.49633526479385565,5.922120803747433e-7,0.00024631138472972294,-0.00024156420166514668,-0.00024070534062778934,-1.152579983489489e-5,3.33871404552869e-7,2.5834067582187425e-7,0.00016050530246191562,8.60644229436292e-5,-9.309078444756318e-6,-0.00023192125181583747,-1.8238660202399566e-5,-2.6937167975551176e-5,-1.4842859278051144e-6,-3.697868188264095e-5,4.9085741060988245e-5
0.04600245053016935,6.29601615781999,0.52110887663906,0.5218314312920495,0.0,0.0066148801671703315,0.566978233555597,0.0001330936136324512,0.0605077238414046,0.5064705097141924,0.0001330936136324512,0.0002543700773840557,8.866355698269189e-5,3.541247384248994e-5,-1.280959568480176e-6,7.503418655756702e-5,5.8059427074884186e-5,0.00020337692321606033,0.00010905258124287962,6.3170959232185936e-6,0.0001573806476170403,7.4398865571232754e-6,1.098816863104385e-5,3.7460119772433237e-7,9.332607864839344e-6,0.00011838518910771896
0.4299323167451769,6.405963371850359,0.6707774605581194,0.6719760110277493,0.0,0.012836485769454384,1.0986825290893762,0.0020272482139200854,0.11929857752706888,0.9793839515623074,0.0020272482139200854,0.00047631466622496813,0.000524944186819149,0.000392778790399456,1.1637114324763893e-5,0.0011429017255617266,0.0008843464883583589,0.0008857264605594805,0.0004749346940238465,6.436217375877801e-5,0.0016034837386220977,7.703577099494178e-5,0.00011377620287831376,4.839699910866768e-6,0.00012057361729221089,0.0005955083113160574
0.7536781846142268,6.419615473098718,1.0968747085535286,1.100089856531834,0.0,0.021595142245757152,1.844623641596784,0.005929251570971239,0.20072218747438583,1.6439014541223982,0.005929251570971239,0.0006840889473923,0.0001695123188218287,0.00013722864274948345,5.066642191944058e-6,0.003342734158166455,0.002586517412804784,0.0021290110219893722,0.0011415953382077114,0.00013553759154697793,0.0033767088854413066,0.00013560284921288263,0.00020027549648247642,7.924153131445889e-6,0.0001974179855429746,0.001339013323750686
0.04015476243597765,6.40724004027798,1.3132295285353983,1.317845631954862,0.0,0.015819784911457455,1.3530982794987363,0.0002860114726397356,0.1469531609523958,1.2061451185463405,0.0002860114726397356,0.0007273192094177049,-0.00048507638134110624,-0.00035950353169833505,-9.983312002324749e-6,0.00016124468793010373,0.00012476678470963186,0.0005546679341351722,0.0002974180599921645,-1.2496665048730591e-5,-0.00031133502836227194,-2.5887660032738833e-5,-3.8234181626131907e-5,-1.860713079122143e-6,-4.635678054933451e-5,0.00025106127944282995
0.06778990915638193,6.628896851958752,1.2195235473651518,1.2235015772838032,0.0,0.015042671311331472,1.2868597859888198,0.0004536705327138346,0.14459427114414058,1.1422655148446792,0.0004536705327138346,0.0005568344756356782,2.4903413073568256e-5,-5.5805159093334486e-5,-6.582760808164724e-6,0.00025576583622807856,0.00019790469648575608,0.0004912997283099639,0.00026343944381147024,1.0831026330550553e-5,0.00026983822297109623,8.259535935042828e-6,1.2198730850475417e-5,2.1672028393276972e-7,5.3992497583779234e-6,0.0002688386935698482
0.06860308783840519,6.355450382554204,1.14909808680121,1.1526280622462324,0.0,0.01422651583998767,1.2172678895703604,0.00043328506925477406,0.13113272738132878,1.0861351621890316,0.00043328506925477406,0.0005038264200370087,0.0005919503881046234,0.00027453258644210345,-3.3332357555164215e-6,0.00024427312349376397,0.00018901194576101009,0.00045100521273131773,0.00024183315306670108,3.226986531258178e-5,0.0008039536462858055,4.1618783720970025e-5,6.146790145706032e-5,2.2434167494225797e-6,5.589124895212132e-5,0.0002977244020188224
0.56697902189213,6.1314508970534325,1.3075893803263263,1.3121657232171464,0.0,0.02189076366097764,1.8697477607158333,0.004820641502623069,0.1943232977610542,1.675424462954779,0.004820641502623069,0.0009653130828954791,8.012163224038652e-5,5.623465341017078e-5,1.776495311925766e-6,0.0027177330599338074,0.0021029084426892612,0.0019972680067439634,0.001070953518840777,0.00010796921257100219,0.0026898854796031917,0.00010597277593298569,0.00015651404403963382,6.108431913576687e-6,0.00015218210743798294,0.00122313562627876
0.5093457265901428,5.903201724207113,1.640479411767573,1.6477006109548973,0.0,0.025128129008619802,2.1446570598189543,0.005168078538761556,0.21459721244282748,1.9300598473761268,0.005168078538761556,0.0017923432584085151,-0.0005660592046513951,-0.0002438111385779699,6.03547113216897e-6,0.0029136076377976024,0.0022544709009639534,0.0026342858174859866,0.0014125283418864821,9.059189403511218e-5,0.0022569565391110952,7.768728100657333e-5,0.00011473843554377914,4.6606650586248395e-6,0.0001161132416173233,0.0015286415835038055
0.3847706190371161,5.783020032845075,1.8648198288998217,1.8741669953045381,0.0,0.02631509337912668,2.2453472655952704,0.0042431823416673176,0.2200983622341137,2.025248903361157,0.0042431823416673176,0.0022352196387926933,0.00029522647218747634,6.738943969693831e-5,-5.300031444607028e-6,0.0023921789087617837,0.001851003432905534,0.002659939167191176,0.0014262839045070508,0.00010370697365083197,0.0025836984072984278,0.00010230548001555121,0.00015109771602827098,5.626332648083594e-6,0.00014017135193558037,0.0015664552564426313
0.021994866716660653,5.836291978499739,1.859849751896773,1.8691468102582898,0.0,0.022030519792490037,1.8816240793563836,0.00022053925705001198,0.18614375413737402,1.6954803252190096,0.00022053925705001198,0.0021876294165267176,0.0006650251296700672,0.00019595498573201246,-1.1020714282653074e-5,0.00012433341694708525,9.620584010292672e-5,0.001486669411808837,0.0007971658448208076,3.0461346313955925e-5,0.0007588972003031966,3.684774585909873e-5,5.4421427271087326e-5,1.6748335142236784e-6,4.172587947421058e-5,0.0008388917242950181
0.17976594693031567,6.131830420415577,1.7625885148099676,1.7709324575893126,0.0,0.022724315334581694,1.9405706087661123,0.0017838529741709408,0.20169641579529793,1.7388741929708145,0.0017838529741709408,0.00203883134591501,-0.0001968622491284738,-1.1577649839477518e-5,8.420463322985403e-6,0.0010056827912483513,0.0007781701829225895,0.0018337355962014217,0.0009832659326361776,3.1212384720406085e-5,0.0007776081573994714,2.9561117286740176e-5,4.365960948124499e-5,2.0097700095152516e-6,5.007030279471514e-5,0.0010333362354308928
0.04266035110334192,6.3783399788574595,1.6760367018859754,1.6835763610015901,0.0,0.020109488630900903,1.7183093911583567,0.00038766183096061724,0.18577515129239233,1.5325342398659643,0.00038766183096061724,0.001733560418256248,-0.0005232979226519926,-0.00011793377715505111,1.3504353995505873e-5,0.00021855211044066717,0.00016910972051995007,0.0012385488348467825,0.0006641213039294156,-1.1760140893235054e-5,-0.0002929856713180904,-1.5857381516578536e-5,-2.342019341466092e-5,-3.826522431851934e-7,-9.533187175969853e-6,0.0006545881167534458
0.28566765323005,6.539635733476637,1.6418357498208092,1.6490689690838274,0.0,0.022538371381736394,1.9247742329054,0.0027291701454590367,0.21335948282639705,1.711414750079003,0.0027291701454590367,0.0016873154259742582,0.00042964880971829125,-4.793951615807985e-5,-1.9374184652803276e-5,0.001538624252905441,0.0011905458925535956,0.0018733524588796621,0.0010045088596481917,7.595565748664986e-5,0.0018923174051370827,7.117454273569975e-5,0.0001051195971622054,3.308915468737829e-6,8.24364970406643e-5,0.001086945356688856
0.17741670231273468,6.372011301249278,1.664217439398085,1.671650470222681,0.0,0.021540380310028272,1.839969183418277,0.001664958292542762,0.19873102950747792,1.641238153910799,0.001664958292542762,0.0018670978194758972,0.00042065707038057545,1.684428277336722e-5,-1.4128037426883342e-5,0.0009386535365868329,0.000726304755955929,0.0016881831866850737,0.0009052193887467527,5.245579632287231e-5,0.0013068548106445362,5.108154801499691e-5,7.544371264453529e-5,2.3661719066491896e-6,5.894950331100276e-5,0.0009641688920577555
0.1820947638480905,6.260700490736328,1.6454341270239554,1.6526992846975876,0.0,0.02137410808178382,1.8258362478451464,0.0016926430268995318,0.1937596530930361,1.6320765947521103,0.0016926430268995318,0.0018740117362798792,-0.0004849083045719109,7.22033824887646e-5,2.573350600792658e-5,0.0009542613592751491,0.0007383816676243827,0.001700545323451691,0.0009118480804525709,1.8112334380997967e-5,0.00045124072032224017,2.019970792747668e-5,2.9833492123940368e-5,2.1443304579087463e-6,5.3422667673958206e-5,0.0009652707481265291
0.0,6.337197872259872,1.5576283639469743,1.564134501673736,0.0,0.01822110766040519,1.5576283639469712,3.1086244689504383e-15,0.16731686179712132,1.39031150214985,3.1086244689504383e-15,0.0011136152518507645,-0.00013720709677927072,-2.3231188450022343e-5,5.802912620262959e-6,1.7525492168601886e-15,1.3560752520902497e-15,0.0007249111890388934,0.00038870406281322714,-5.294821864644427e-6,-0.00013191227491287372,-5.986986251174162e-6,-8.842341077990808e-6,-1.1729154418371773e-7,-2.9221369135441313e-6,0.000385781925899683
0.4180671080367081,6.215666356086742,1.5831536384262919,1.5898760564604468,0.0,0.02339117802025765,1.9972109128980133,0.00400983356498652,0.21042155247401426,1.786789360423999,0.00400983356498652,0.0002946803552978076,0.0006061835594221615,-0.0001464493872852089,-2.9556042887250303e-5,0.0022606238689324505,0.0017492096960540697,0.0013304763605976584,0.0007134136907542186,0.00011063009866020452,0.0027561773296944075,0.00010070940129757101,0.000148740424426184,4.599325283587453e-6,0.00011458505625534624,0.0008279987470095648
1.0915759369595377,6.768793012156762,2.0704009571000417,2.081940634686759,0.0,0.03696931884832811,3.1466408429651596,0.015336051094419823,0.3610247740059186,2.785616068959241,0.015336051094419823,0.002888130720635521,0.00022125653343269607,0.000130373124211924,5.142569006797094e-6,0.008646005525501063,0.00669004556891876,0.006234942590214228,0.0033432336993400526,0.0003421876428542539,0.008525074416079506,0.00033401372057984636,0.0004933138507736658,1.9235433239328067e-5,0.00047922098654113474,0.0038224546858811872
0.01428372684122696,6.654239357150064,2.2933292118551365,2.3075117951081605,0.0,0.027047345433283604,2.307436371007062,0.0001765676893015211,0.26025959416875055,2.0471767768383113,0.0001765676893015211,0.00556715675278992,-0.00046107935759261945,0.00037830142394492923,4.722956167811384e-5,9.954356619751856e-5,7.702412310400255e-5,0.003674096473705777,0.001970084402188146,-1.3951666189936948e-5,-0.00034758412520516396,1.1853805583675425e-6,1.7507204400627063e-6,1.8901490869404335e-6,4.709013303123611e-5,0.0020171745352193823
0.0008594874069876149,6.720748837063116,2.050004164447715,2.061315837458382,0.0,0.024022945960718137,2.050854195957483,9.455897219901033e-6,0.23363131145323623,1.8172228845042466,9.455897219901033e-6,0.004002604576764788,3.58669276766287e-5,-9.276126055165978e-5,-4.097089747482847e-6,5.330951175663605e-6,4.124946044237427e-6,0.0026081926030611033,0.0013985369197479216,1.589826144909961e-6,3.960805270738235e-5,-2.051182290710667e-6,-3.0294463135005786e-6,-2.750130265933505e-7,-6.851523034390075e-6,0.0013916853967135315
0.01933031102689451,6.7686598025579325,1.8211061902830736,1.8300173187296014,0.0,0.021543647446718862,1.8402468750846097,0.00018962622535845242,0.21113360897472,1.6291132661098897,0.00018962622535845242,0.0030760236867322425,0.000198527996993454,-0.0001969743197738223,-1.7912478685091705e-5,0.00010690557707033472,8.27206482881177e-5,0.0020561941011145086,0.0011025502339058516,1.178668162312161e-5,0.0002936468924406671,3.7305945792135423e-6,5.509815508034668e-6,-4.786187720026312e-7,-1.1924044405054405e-5,0.0010906261895007971
0.8627837794351416,6.633812848434115,1.9940059326514157,2.0047035065383345,0.0,0.033404284923486974,2.8455595158074,0.011230196279157223,0.3199701642603662,2.525589351547034,0.011230196279157223,0.003698072836314787,-0.00011900663929449686,0.00032612636424320313,2.8117138841065532e-5,0.0063312477563004675,0.0048989485228567555,0.005596256844816794,0.0030007645143547497,0.00023973038470526047,0.00597251073230071,0.0002430644055556297,0.00035898836036586044,1.4938401214395278e-5,0.00037216709799253066,0.0033729316123472805
1.3683831166465412,6.3508395350615245,2.6969309321943027,2.716605409453471,0.0,0.047587349838482285,4.040369549336326,0.02494449950451827,0.4349414767386442,3.6054280725976815,0.02494449950451827,0.00617255127272359,-2.1347313514142884e-5,0.00016768089528801725,1.667197834379385e-5,0.014062960485662265,0.010881539018856004,0.011101411237574611,0.0059526790540049826,0.0005418658523131962,0.013499747319834927,0.0005274260548215946,0.0007789697310958383,3.070381356727542e-5,0.0007649378958723568,0.006717616949877339
0.015272360739658562,6.3133779103707734,2.9944730761523783,3.0187837731890723,0.0,0.035344699196181946,3.0094980230618003,0.0002474138302366313,0.32205826163874235,2.687439761423058,0.0002474138302366313,0.006100937810502139,-0.00024356033760309742,-0.0007689457803641541,-4.4528564126367836e-5,0.00013948449507250564,0.00010792933516412569,0.004041680695072892,0.0021671864505933727,-4.016286763255538e-6,-0.00010005955576733624,-3.3534915921314224e-5,-4.9528619602199704e-5,-3.6296667200854226e-6,-9.042751700848212e-5,0.0020767589335848905
0.002542973856777073,6.300536540819181,2.703889760808511,2.723666955897441,0.0,0.03175849940127395,2.7063956784773358,3.705618795235566e-5,0.28903299399836674,2.417362684478969,3.705618795235566e-5,0.005045062692513346,-2.032793750397112e-5,-0.00014689911673813183,-8.650723294630395e-6,2.089116708189955e-5,1.616502087045611e-5,0.0032946213637103255,0.0017666063496734755,2.1735029412258097e-8,5.414945485161712e-7,-5.647940640297271e-6,-8.341595493051265e-6,-6.557335820166355e-7,-1.6336585205665025e-5,0.0017502697644678105
0.22434573502721253,6.278605677105614,2.5278684158476734,2.54513116319947,0.0,0.0322625302821429,2.749026813989996,0.003187336884889813,0.29256392918586765,2.4564628848041283,0.003187336884889813,0.004362669575538753,0.00042158745786944533,0.0010426090168285124,6.315341430621745e-5,0.00179692491559433,0.001390411969295483,0.003744985690854481,0.0020080958539797555,8.561239249196712e-5,0.0021328999809718083,0.0001225428922251144,0.00018098689462088237,9.421374521496786e-6,0.00023471893440560305,0.0022428147883853584
0.3752201167803466,6.8280854049414605,2.5062864029060536,2.5232528401211,0.0,0.03376524700526721,2.876067230483344,0.005439289203056585,0.33287147012322005,2.543195760360124,0.005439289203056585,0.004857765373077664,0.00022118171683541078,0.00031503774580713014,2.3434253262988983e-5,0.0030665080740072113,0.002372781129049374,0.004706745937199102,0.0025238005649279366,0.00012687194902861684,0.0031608178418140054,0.00013413326712629966,0.00019810503115877146,8.549200985835738e-6,0.00021299008343592468,0.002736790648363861
1.112177232360383,6.991342782172288,2.8378874288067095,2.859695831013131,0.0,0.046269631303285624,3.9297013048625273,0.020363356304565094,0.46569195202791736,3.46400935283461,0.020363356304565094,0.005480523597302297,0.00015425748681940712,4.415505059304507e-5,7.312073381858786e-6,0.011480249383824663,0.008883106920740432,0.00935004837661147,0.005013582141431261,0.0004489756201381548,0.011185531250505915,0.000433353594359409,0.0006400315831605037,2.4980991705969777e-5,0.0006223626648363926,0.005635944806267654
0.011921981170888815,7.246941703741839,2.9577740611282146,2.981485826717879,0.0,0.034871173726219576,2.9695054163477406,0.00019062595136265514,0.3647686326211781,2.6047367837265627,0.00019062595136265514,0.004139674989258634,0.00016435462185235863,0.0003875873001571996,1.9799347412800145e-5,0.00010746919259972409,8.315675876293105e-5,0.0027488649948698815,0.0014739667531516831,1.0489680999705877e-5,0.00026133413345237686,2.5041878122993563e-5,3.698502356733472e-5,2.191308876123405e-6,5.4593062104011465e-5,0.0015285598152556946
